2.809538300000000000e+07 4.267490000000000000e+05 4.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.825190000000000000e+05 1.207664200000000000e+07 4.219550000000000000e+05 3.589000000000000000e+03 1.350000000000000000e+02 0.000000000000000000e+00
4.744300000000000000e+05 1.244594000000000000e+06 6.538164000000000000e+07 2.239900000000000000e+05 3.706600000000000000e+04 6.004000000000000000e+03
1.243800000000000000e+04 1.000630000000000000e+05 7.492940000000000000e+05 6.291131000000000000e+06 7.140670000000000000e+05 1.686790000000000000e+05
0.000000000000000000e+00 0.000000000000000000e+00 7.921600000000000000e+04 8.974090000000000000e+05 1.106704600000000000e+07 6.551730000000000000e+05
0.000000000000000000e+00 5.680000000000000000e+02 6.613580000000000000e+05 1.813780000000000000e+05 3.140730000000000000e+05 1.837371000000000000e+06
