epoch,learning_rate,train_loss,train_primary_loss,train_vtpm_loss,validation_loss,validation_miou,validation_pa
42,0.0001,0.003159948327988799,0.003159948327988799,0.0,0.017060248367488384,0.9837800285643086,0.9951649983723958
43,0.0001,0.0029523050376417895,0.0029523050376417895,0.0,0.018159805797040462,0.9834178355506703,0.9949971516927083
44,0.0001,0.0027573176932461827,0.0027573176932461827,0.0,0.019132397859357296,0.9826185526681845,0.9948562622070313
45,0.0001,0.0026072194571464926,0.0026072194571464926,0.0,0.019931253092363477,0.9820692938562073,0.9946482340494792
46,0.0001,0.002432914362405104,0.002432914362405104,0.0,0.01990941921249032,0.9824738899262871,0.9947575887044271
47,0.0001,0.002511956798650551,0.002511956798650551,0.0,0.020512648671865464,0.982274263881786,0.9946573893229167
48,0.0001,0.0028022270291073667,0.0028022270291073667,0.0,0.020938461646437645,0.9814835773925602,0.994696044921875
49,0.0001,0.0024697291164935005,0.0024697291164935005,0.0,0.021500854194164275,0.98193730455286,0.9946589152018229
50,0.0001,0.0023969815894987158,0.0023969815894987158,0.0,0.019338076934218407,0.9835332422340382,0.9951182047526042
51,0.0001,0.001955511691139036,0.001955511691139036,0.0,0.02074236529879272,0.9830522128039689,0.994854736328125
52,0.0001,0.001867479313851187,0.001867479313851187,0.0,0.019025385798886418,0.9839485585755808,0.9951146443684896
53,0.0001,0.0018120294009848726,0.0018120294009848726,0.0,0.01967687120195478,0.9836787025787018,0.9950607299804688
54,0.0001,0.0019063879068234,0.0019063879068234,0.0,0.01970899847801775,0.9835985138326405,0.9949885050455729
55,0.0001,0.001800562815877436,0.001800562815877436,0.0,0.022191964741796254,0.9816881451092979,0.9945536295572917
56,0.0001,0.001701852009396928,0.001701852009396928,0.0,0.021443703002296387,0.9823240926532867,0.9947463989257812
57,0.0001,0.0015491336636332966,0.0015491336636332966,0.0,0.02107238653115928,0.9832168691182345,0.994903564453125
58,0.0001,0.0017528960202663228,0.0017528960202663228,0.0,0.021602185303345324,0.9831211753985093,0.9948130289713542
59,0.0001,0.0015967598090134046,0.0015967598090134046,0.0,0.021568905259482563,0.9826898704763662,0.9947835286458333
60,0.0001,0.0014151576103467154,0.0014151576103467154,0.0,0.02127624345012009,0.9826890866218786,0.9948094685872396
