2.816554900000000000e+07 3.545320000000000000e+05 2.079000000000000000e+03 7.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00
1.907029000000000000e+06 1.048756700000000000e+07 7.743050000000000000e+05 1.444500000000000000e+04 1.492000000000000000e+03 2.000000000000000000e+00
1.290746000000000000e+06 1.721983000000000000e+06 6.413156900000000000e+07 1.902380000000000000e+05 2.116300000000000000e+04 1.202500000000000000e+04
1.536700000000000000e+04 1.775560000000000000e+05 1.055551000000000000e+06 5.649989000000000000e+06 9.133980000000000000e+05 2.238110000000000000e+05
2.206000000000000000e+03 7.036100000000000000e+04 4.919329000000000000e+06 1.094062000000000000e+06 5.898902000000000000e+06 7.139840000000000000e+05
1.230000000000000000e+02 4.460000000000000000e+02 1.106687000000000000e+06 1.937360000000000000e+05 2.343340000000000000e+05 1.459422000000000000e+06
