2.780193000000000000e+07 6.473730000000000000e+05 4.681600000000000000e+04 2.500000000000000000e+02 2.234200000000000000e+04 3.461000000000000000e+03
4.637030000000000000e+05 1.182347700000000000e+07 7.533380000000000000e+05 4.279000000000000000e+03 1.011420000000000000e+05 3.890100000000000000e+04
6.701160000000000000e+05 6.208170000000000000e+05 6.533974600000000000e+07 4.702110000000000000e+05 1.648900000000000000e+05 1.019440000000000000e+05
7.726000000000000000e+03 1.912500000000000000e+04 7.109870000000000000e+05 6.430236000000000000e+06 4.924990000000000000e+05 3.750990000000000000e+05
8.553750000000000000e+05 1.377700000000000000e+04 3.177818000000000000e+06 1.282799000000000000e+06 6.688218000000000000e+06 6.808570000000000000e+05
1.383000000000000000e+03 1.189000000000000000e+03 1.078131000000000000e+06 8.881500000000000000e+04 5.919100000000000000e+04 1.766039000000000000e+06
